track_id,track_name,artist,genre,community_id,genius_title,genius_artist,language,lyrics_preview
1DGMMnP7rtOyzhfEI8xle6,Switch / Twitch,Fluke,trip-hop,2,Switch / Twitch,Fluke,en,"It's time to begin
Start out over again
What you is, what you been
Forget everything
All the love that you made
All the joy and the pain
All the anger and hate
Rewind and erase
Rewind and erase
Rewind..."
4IfHYniNBoAATWV6iLEXRs,Mezzanine,Massive Attack,trip-hop,2,Mezzanine,Massive Attack,en,"I'm a little curious of you in crowded scenes
And how serene your friends and fiends
We flew and strolled as two, illuminated gently
Why don't you close your eyes and reinvent me?

You know you've got..."
5dEgeWGMyqSMdEpmuyyMI7,Aba,Kemuel,groove,2,Herbal Plots (Ab-Soul’s idea),Kembe X,en,"Get Moose on the phone
Please get Moose on the phone
I feel it in my-
I feel it in my soul
Yeah, uh, yeah, uh, yeah, uh, look
Kembe

The world is tryna break me and reshape me in its image
Destructive..."
0OE5nvs8Sc1meDrjN7vwBw,You & I,Navos,groove,2,You & I,Navos,en,"When we dim the lights
It's just you and I
We can spend the night
Doing whatever we want
When we're all alone
And we're in the zone
When the fear is gone
Let's do whatever we want

I wanna get inside ..."
5awljpWNO5TpXCyjpvCBbs,Return to Serenity,Testament,groove,2,Return to Serenity,Testament,en,"I'm gonna take you
To a place far from here
No one will see us
Watch the pain as it disappears
No time for anger
No time for despair
Won't you come with me
There's room for us there
This innocent beau..."
5bNzQ3byxW0L94UToNg6wV,I Just Want to Make Love to You,Cold Blood,groove,2,I Just Want To Make Love to You,Cold Blood,en,"I don't want you to be no slave
I don't want to work all day
I don't want you 'cause I'm sad and blue
I just wanna make love to you
Love to you, baby
Love to you
I just wanna make love
I dont want to ..."
5B2Fil0dJNfob1W8gpL5E4,Love Vibration,ESSEL,groove,2,Love Vibration,ESSEL,en,"Yeah, yeah
Yeah, yeah
Yeah, yeah (Tired of living with my fear)
Yeah, yeah
Yeah, yeah
Yeah, yeah
Tired of holding back my tears

It's funny how you finally feel, feel like yourself
When you finally le..."
0bFgyBeGeoxmS3OLAUoQYO,Phoenix,Anagramma,groove,2,Anagram Phoenix,Canibus,en,"You don't know what's next
Generation X gotta prep
Only for those who can see it:
The iPhone is an anagram for the phoenix

I'm a woodwind instrument repairman
Dashing, handsome and daring; a Tuskegee..."
3NiB3v3elOuAy4Ij51F4Sl,Deep Inside,Maur,groove,2,Deep Inside,Mary J. Blige,en,"The problem is for many years
I've lived my life publicly
So it's hard for me to find a man I trust
I really trust
And every time I find someone I like, gotta worry about
If it's really me that they s..."
40gGeC397vLmz4eETZDSrG,AfterLife,Five Finger Death Punch,groove,2,AfterLife,Five Finger Death Punch,en,"I've heard the rumors that the rumors all were true
They may be looking for me (They may be looking for me)
But they're coming for you (But they're coming for you)
I'll paint a picture you can better ..."
5GwPTFXjE3WLJevK6KLMyc,Gears,Lamb of God,groove,2,Gears,Lamb of God,en,"You suffer from a manufactured sickness and envy by design
Pre-calculated status and patterns of desire
Accumulation and adoration, built to feed your ostentation
Perpetually unsatisfied, but you neve..."
7cRGgrQ9eg8V8A4FsSj020,Another World,Gojira,groove,2,Another World,Gojira,en,"We mock and slaughter all the purest kinds
Blinded by the noise and maze, this flash in our eyes
Hope for the world, but prepare for the worst
I'd rather find a way on my own

Another world
Another pl..."
3zdUWmaNcbTqv2V7ZYLXQ8,Believe in Nothing,Nevermore,groove,2,Believe in Nothing,Nevermore,en,"Into a strange, new world, into the after
All your tears might find you've fallen too far
Take another look; take another ride
Can't we make them leave the hate behind?

And I still believe in nothing..."
6CMF35Wo3xRxGTLDMjvxlY,Need You There,M-22,groove,2,Need You There,M-22,en,"I said I need
I said I need
I said I need you there
Said I need you there for me
I said I need you there
Said I need you there for me
I said I need you there for me
I said I need
I said I need
I said ..."
3T00mhdOYUuM5yiuPs3xhs,San Frandisco,Dom Dolla,groove,2,San Frandisco,Dom Dolla,en,"San Francisco, where's your disco?
San Francisco, where's your disco?

I was supposed to go out there for like a semester of college and I ended up never leaving
It's that energy on the dance floor th..."
7MXlRIl901aXfJ2oSGn0E2,Into The Black,Chromatics,electronic,2,Into the Black,Chromatics,en,"My, my, hey, hey
Rock and roll is here to stay
It's better to burn out, than to fade away
My, my, hey, hey

Out of the blue, into the black
They give you this but you pay for that
Once you're gone you..."
2edB8M0PPZCoYKm8ohDaNm,Dancing In The Shadows,TSHA,electronic,2,Dancing In The Shadows,TSHA,en,"For you only, I surrender
For you only, I have so much more to give
For you only, I surrender
For you only, yeah, I have so much more

Dancing in the shadows
Tell me you remember
I'm moving in the dar..."
1hmiQTBi1ucDbqs0KEJ1c8,Spirits Pt. 2,Party Favor,electronic,2,Spirits Pt. 2,Party Favor,en,"Doubled down on that pink molly, now I'm peaking, yeah
Doubled down on that pink molly so I’m peaking, yeah
I put my wrist up for some water, now it's freezing, yeah
I'm riding cross witness, stunting..."
5DXCSaDgeAvM0LT3WAeKnr,Drama,Maga,electronic,2,Drama,Maga (Producer),en,"You such a fucking whore, I love it
I know you like it more, I love it
I fuck her when I'm bored
Like Riley, she's a whore
I know you like it more, I love it
Like Riley, she's a whore, I love it
I kno..."
1Y3yJHrBkkfj3GZKv1MVhF,Abu Simbel,WhoMadeWho,electronic,2,Abu Simbel,WhoMadeWho,en,"Only you keep me going
Through my hours
Through my circles
Through my

Only you keep me going
Through my daydreams
Through my actions
Through my

Only you keep me going
Through my barriers
Through my ..."
7IctzNEJucIBzkAWYg6np2,The Chain,Kerala Dust,electronic,2,The Chain,Kerala Dust,en,"Listen to the wind blow
Watch the sun rise
Run in the shadows
Damn your love, damn your lies
And if you don't love me now
You will never love me again
I can still hear you saying
You will never break ..."
3LpIXpas8lnDrUDqOYyB7u,Six Days - Machinedrum Remix,DJ Shadow,electronic,2,Six Days - Machinedrum Remix,DJ Shadow,en,"At the starting of the week
At summit talks you'll hear them speak
It's only Monday
Negotiations breaking down
See those leaders start to frown
It's sword and gun day

Tomorrow never comes until it's ..."
56yyecUavZFNRc9W5t0P8O,CASH COW,NGHTMRE,electronic,2,CASH COW,NGHTMRE,en,"Last year won a bag, yeah, I got M's in advance (M's in advance)
Tryna cash out like a Cash App, I put cash in her hand (Put cash in her hand)
Talkin' foreign with no visa, put a shark on land (Shark ..."
6re8Gb0JHD69k5B53tCAF6,Overnight,HXE,electronic,2,OVERNIGHT,Qveen Herby,en,"Lyrics from Snippet
Turning down the lights low
Open up the window
Don't you wanna party?
Don't you wanna blow smoke?
Banishing the heartbreak
Tell me what the cards say
Give me all the tingles
Vois j..."
3TBwN5fIDPS8NbypGJKTfn,Straight Up,22 Void Beats,electronic,2,Straight Up,22 Void Beats,en,"(Can you feel the pressure? It's a vibe)
(Take all this from my soul and all this pain keeps me alive)

Can you feel the pressure? It's a vibe
I ain't payin' for no diamonds, they'll resell 'em when I..."
6VNooTY5w9A9wg1YUsEbKB,Midas,Maribou State,electronic,2,Midas,Maribou State,en,"(If you're making love
You'll get real love, ooh babe)

It was right there in front of me
Screaming loud, I didn't want to see
His skewed desires, crushed down on me
Trying to use me up, but I never h..."
6V472EZ0ymkw3zEDOqlIew,Blood Like Lemonade,Morcheeba,electronic,2,Blood Like Lemonade,Morcheeba,en,"Healing holy man, once upon a time
He lived for his wife up until the crime
Hunting high and low
To seek revenge
Brand new moral code
Got made reluctant renegade
Leaving empty souls
When he avenged
Ev..."
6lvJDlBrtabJWiBlMTGxKs,For the Damaged Coda,Blonde Redhead,electronic,2,For the Damaged Coda,Blonde Redhead,en,"Ah-ah, ah, ah, ah, ah-ah ah
Ah-ah, ah, ah, ah, ah-ah ah
Ah-ah, ah, ah, ah, ah-ah ah
Ah-ah, ah, ah, ah, ah-ah ah
Ah-ah, ah, ah, ah, ah-ah ah
Ah-ah, ah, ah, ah, ah-ah ah

Ah..."
76I3PmbGZazzNlEwlp1y85,Lone Wolf,Zomboy,electronic,2,Lone Wolf,Zomboy,en,"I'm back, back, woo!

Imma show you what I'm working with
Yeah
Imma show you what I'm working with

Do it, do it, do it, do it, do it, do it, do it, do it, do it, do it, do it, do it, do it, do it, do..."
3cNdF4GwBQG4O98GwreQGh,My Eyes,Chill Satellite,electronic,2,My Eyes,Chill Satellite,en,"I'm alone in the dark, can I be where you are?
You were gone from the start, now you tear me apart
Oh, oh
I gave you my trust but you cheated me like I couldn't see
I thought you were the one but I kn..."
69bDRy5MeWQl1lNeEJQIBE,The Half,DJ Snake,electronic,2,The Half,DJ Snake,en,"It's a Friday, I'm 'bout to go off
Got my chains on and I'm 'bout to show off
DJ Snake up in here about to go off
Now go off, now go off
Goddamn!

Smoke stress to get rid of all the stress (Rid of all..."
0WTCo2nNtSRCrGCiQuZO8d,Bang Bang Bang Bang,Sohodolls,electronic,2,Bang Bang Bang Bang,Sohodolls,en,"Teacher says that I've been naughty, I must learn to concentrate
But the girls they pull my hair and with the boys I can't relate
Daddy says I'm good for nothing, mama says that it's from him
Manic si..."
4KKLTVEcvfc4zKOq7Zixcg,BaDinga,TWRK,electronic,2,BaDinga,TWRK,,"---- co- ---- ----
---- co- ---- ----
---- co- ---- ----
---- co- ---- co-
C'mon co- c'mon co-
C'mon co- c'mon eehhhh-co-
Bounce C'MON bounce co-
Bounce C'MON bounce co-
Bounce C'MON bounce co-
Bounce..."
0wAIffslRgmzF0ktjHP7jB,Ek Nagma,Lifafa,electronic,2,Ek Nagma,Lifafa,,"Meri aankhein
Jhooti nahi
In meh baatein
Meethe nahin
Woh zamaana
Woh to gum gaya
Mere haathon
Se woh mit gaya
Mein hoon nagma
Ooncha nahin
Tha meh sadma
Jo bhara nahin
Teri baahon
Mein meh so gaya
Th..."
0hFUSvzMe4cwnlPzIvzZIO,Heavyweight,RedMoon,electronic,2,Heavyweight,RedMoon,en,"Give me reasons to doubt
Try to keep me down
But I’ll put the flame out
You can’t get to me
Throw your sticks and your stones
Go break all of my bones
You won’t nick my soul
You can’t get to me

And t..."
1D643xL28RupQU5Ze9sH8P,Ride Or Die,DVBBS,electronic,2,Ride Or Die,DVBBS,en,"I follow you into another night
We stay awake until we lost in time
We don't hear them calling, lights won't fade away
I will stay here forever on my mind

At the bar at the hotel, and on my head, who..."
0AzD1FEuvkXP1verWfaZdv,Cbat,Hudson Mohawke,electronic,2,Cbat,Hudson Mohawke,en,"Oh yes hudson-chan~
Keep going hudson-chan... im almost there..."
6onxTIB79enhIQPpE00CEm,El Dorado,Samiam,hardcore,2,El Dorado,Samiam,en,"The party raged for seven days until it was complete
Bottles buried in the snow lay hidden until spring
Monuments abandoned, wet dreams unfulfilled
Inspired us to descend when goes on down the hill
In..."
5bNeopFRcJDHsdKwfLr3rV,Afternoon,Anxious,hardcore,2,Afternoon,Anxious (Band),en,"I ran outside with no time to
To check my watch or I'd undo
The purpose of keeping the time
But I did anyway
So I know I’ll be late, I don't wanna lie

Treasured in your eyes

But you still smile, you..."
3UNmwO14CGjWGFKxZMCf5p,The Animal and the Machine,Strung Out,hardcore,2,The Animal and the Machine,Strung Out,en,"For every bullet in your gun we’ve got plan
To change the world and make it better
This song’s for everyone screaming from the pit
We are the soundtrack
We bleed together strong
Nobody here's pretendi..."
67IvfvAMYQzJEeHopvwMMW,Simon Says,Pharoahe Monch,hardcore,2,Simon Says,Pharoahe Monch,en,"Uh-uh, uh-uh, uh-uh
Uh-uh, uh-uh, uh
Uh-uh, uh-uh, uh-uh
Uh-uh, uh-uh, ahh

Get the fuck up
Simon says, ""Get the fuck up""
Throw your hands in the sky (Buck-buck-buck-buck-buck)
Queens is in the back s..."
4c8qPDWpHWGTvhpcoZO7FT,So Many Nights,E-Town Concrete,hardcore,2,So Many Nights,E.Town Concrete,en,"So many nights I pray that this would just... stop...
I woke out of my sleep from the sound... of a pop lock
My heart would drop to the ground
Maybe the fact my pops wasn't around forced you to find
T..."
5a08ltM7vmCVv6FPwUmmTb,Cracks In The Wall,Jerry's Kids,hardcore,2,Cracks in the Wall,Jerry’s Kids,en,"I opened up my head to you
I listened to the plan you drew
Tell me what I should be
And tell me what I should see
Cracks in the wall
Watch them fall
Cracks in the wall
Watch them fall
I dig it when I ..."
28Yp0SIHT7z8gptmAl19zt,Modern Love Story,Glassjaw,hardcore,2,Modern Love Story,Glassjaw,en,"A boy, a girl, a love story
But why did it end in misery?
Taking our chances, getting our thrills
Taking and taking but never getting our fill
And this is what I see
A modern love story
And this is wh..."
6phmKeRhJUsiSBJgMkgjg8,Alwayz Into Somethin',N.W.A.,hardcore,2,Alwayz Into Somethin’,N.W.A,en,"Ninteen-ninety-motherfucking-one
N.W.A back in this motherfucker, yo
Takin' out all you commercialized-ass niggas
And we're on this laid back track
And we're doin' this one kinda' smooth
So whatcha go..."
6MiFMpNEdotPOrnMO6mwAC,Dollaz + Sense,DJ Quik,hardcore,2,Dollaz + Sense,DJ Quik,en,"Now let's get down to business, bitches!
'Cause it seems like y'all just keep on tryin' to diss this
Nigga that you know that's been down for years
I've clowned for years, and y'all could never fade m..."
6iGSLWmAj6E4GGnSzLxBJf,"The Gangsta, The Killa And The Dope Dealer",Westside Connection,hardcore,2,"The Gangsta, The Killa And The Dope Dealer",Westside Connection,en,"Hey, living in a California cage
Y'all trying to study me?
Gangbangin'll never die, it's too much love
You always gonna get niggas like us, you know what I mean
God damn
How many more motherfuckin' pe..."
04Rx3Aov050pc9qvBIRUr1,Doublewide Stomp,Bodybox,hardcore,2,Doublewide Stomp,Bodybox,en,"End your world You smoke to die
Lots of things to smoke through instead of murdering everyone inside
Leeching leeching leeching fuckin rats
The sacrificial suicide of choking on the ash
You’ve always ..."
5jZ1Z2GFTf2gwmFc3qiUxs,The Taste of Ink,The Used,hardcore,2,The Taste of Ink,The Used,en,"Is it worth it? Can you even hear me? Standing with your spotlight on me
Not enough to feed the hungry, I'm tired and I felt it for a while now
In this sea of lonely, the taste of ink is getting old
I..."
5N3LmVCqLneS7NkmDwozXZ,Vulcan Ears,Millencolin,hardcore,2,Vulcan Ears,Millencolin,en,"In a tiny spaceship
With four legs, a pillow and some sheets
Thats where my idols always meet
I'd like to be there now

I'm trying, I'm trying every night to see a UFO
But in case I don't, just in cas..."
61QSuw5VlC0LTS8WMO356g,All The Way Up (feat. Infared),Fat Joe,hardcore,2,All the Way Up,Fat Joe,en,"This is
Edsclusive
Go, go

Nothin' can stop me, I'm all the way up
All the way up
I'm all the way up
I'm all the way up
Nothin' can stop me, I'm all the way up
[Refrain: French Montana & 
Infa-Red
]
S..."
2h8mtZXFfkxcDNO52gvsMY,It's On,Eazy-E,hardcore,2,It’s On,Eazy-E,en,"Today's a good day to die (*screaming*)
Bow wow wow yippie yo yippie yay
Suck on these nuts, nigga, suck on these nuts
I tell 'em bow-wow-wow yippie-yo yippie-yay
Suck on these nuts, nigga, suck on th..."
2W58HMaCbjcUfZnZaeHtcC,Memory Lane (Sittin' in da Park),Nas,hardcore,2,Memory Lane (Sittin’ In Da Park),Nas,en,"(Check that shit)
Aight, fuck that shit, word, word
Fuck that other shit, you know what I'm sayin'?
We gon' do a lil' somethin' like this, you know what I'm sayin'?
(Stay up on that shit)
Keep it on a..."
1TvLOCb2j66m1l5bsO88LN,Serrated Edge,The Dead Milkmen,hardcore,2,Serrated Edge,The Dead Milkmen,en,"Up on the hilltop where the vultures perch
That's where I'm gonna build my church
Ain't gonna be no priest, ain't gonna be no boss;
Just Charles Nelson Reilly nailed to a cross

I don't piss, I don't ..."
56T8rWR6szMJ22n5bv8DXo,Niggaz 4 Life,N.W.A.,hardcore,2,Niggaz 4 Life,N.W.A,en,"Why you brothers insist on usin' the word 'nigga'? Don't you know that's bringin' down the black race?
Nigga, nigga, nigga, that's all I hear you motherfuckers talk about is nigga
You can do what you ..."
1sVUR6ZtKsAypm8qOEpgio,C-Walk,Kurupt,hardcore,2,C-Walk,Kurupt,en,"Yeah, this for the West Coast CD
Let me clear my throat
Check it out, check it out, check it out
We gonna drop it like this
This album is the best of both worlds
(Kurupt, Daz Dilly)
This for the West ..."
3ndcNdzfiEEeg4qWsno1jA,Without a Choice,Useless ID,hardcore,2,Without a Choice,Useless ID - יוסלס איי.די,en,"Without a choice
Without a choice
Without a future
Counting the days
Seconds from slaughter
Without a say
Without a choice
Without a voice
Watching our babies
Taken away
Innocent creatures
Food on the..."
3ABG1UQTk0eLYUAeWkmfMi,Shimmy Shimmy Ya,Ol' Dirty Bastard,hardcore,2,Shimmy Shimmy Ya,Ol’ Dirty Bastard,en,"I don't wanna fuck you, you can't even sing
You had to sing or somethin' to get some pussy
I like the way you talkin'

Ooh, baby, I like it raw
Yeah, baby, I like it raw (
Yeah
)
Ooh, baby, I like it ..."
12l3ldyObMURwsZBioibl5,Just a Friend,Biz Markie,hardcore,2,Just a Friend,Biz Markie,en,"Have you ever met a girl that you tried to date
But a year to make love she wanted you to wait?
Let me tell a story of my situation
I was talkin' to this girl from the U.S. nation
The way that I met h..."
7sEm6dnBwPha4dDb3fnmhs,Hold Ya Head,The Notorious B.I.G.,hardcore,2,Hold Ya Head,The Notorious B.I.G.,en,"Woman hold her head and cry
'Cause her son had been shot down in the street and died
Woman hold her head and cry
'Cause her son had been shot down in the street and died

When I die, fuck it, I wanna ..."
67eqrRkxp2ED26CEqvqbDv,I Hate Everything (feat. Action Bronson),The Alchemist,hardcore,2,I Hate Everything,The Alchemist,en,"No, I don't want that
I don't like that

Been around the world, I'm not impressed
(I'm not impressed)
I've been around the world, I'm not impressed
Three Michelin stars, I'm not impressed
(I'm not imp..."
4rZcZXvtzdBbZOwlHSu79i,G.O.A.T. (feat. Ty Dolla $ign & Bella Alubo),The Notorious B.I.G.,hardcore,2,The Notorious B.I.G. - G.O.A.T.  ft. Ty Dolla $ign & Bella Alubo (Traducción al Español),Genius Traducciones al Español,en,"A-rah-rah-rah-rah-rah
A-rah-rah-rah-rah-rah
Uh-roh-roh-roh-roh-roh
Uh-roh-roh-roh-roh-roh (Me gusta esto, hombre)
A-rah-rah-rah-rah-rah
A-rah-rah-rah-rah-rah (B.I.G.)
Uh-roh-roh-roh-roh-roh (Bad Boy)
..."
2D9WT9MeG07a26kKU9IGEb,Trip to Valhalla,Dr. Peacock,hardcore,2,Trip to Valhalla,Dr. Peacock,en,"My mother told me
Someday I will buy
Galley with good oars
Sail to distant shores
Stand up on the prow
Noble barque I steer
Steady course to the haven
Hew many foemen
Hew many foemen

My mother told m..."
4GPQDyw9hC1DiZVh0ouDVL,Keep My Name Outta Your Mouth,The Black Keys,punk-rock,2,Keep My Name Outta Your Mouth,The Black Keys,en,"Cry to myself and hanging 'round
This old vessel that is, is running 'round
I seem to recall feeling serene
My hand on the hip of a, a beautiful being
And light in my eye and love in my heart
It went ..."
6eFahAdQgABBj1XOM99cBG,I Like It Like That (feat. New Boyz),Hot Chelle Rae,punk-rock,2,I Like It Like That,Hot Chelle Rae,en,"Let's get it on
Yeah, y'all can come along
Everybody drinks on me
Bought out the bar
Just to feel like I'm a star
Now I'm thanking the Academy
Missed my ride home
Lost my iPhone
I wouldn't have it any..."
3z3zAnQEhtEhbxSfpKCi1H,Memories of You,Last Child,punk-rock,2,Memories of You,Last Child (band),en,"I see the childish part of me
When I start losing my mine of you
And I try to run away from you
To hit back what You have done to me

And someday you will know the truth
You see me walk with someone n..."
0dFUaAHamG2p7Oh61tkHBP,This Town Ain't Big Enough For Both Of Us,Sparks,punk-rock,2,This Town Ain’t Big Enough for Both of Us,Sparks,en,"Zoo time, is she and you time
The mammals are your favourite type, and you want her, tonight
Heartbeat, increasing heartbeat
You hear the thunder of stampeding rhinos, elephants, and tacky tigers

Thi..."
0LSY3NePenK0VG7nRUTVk8,Missing You,All Time Low,punk-rock,2,Missing You,All Time Low,en,"I heard that you've been self-medicating
In the quiet of your room
Your sweet suburban tomb
And if you need a friend
I'll help you stitch up your wounds

I've heard that you've been having some troubl..."
5moTxUGPZXgGmosl4rIELm,Anarchy In The UK,Sex Pistols,punk-rock,2,Anarchy in the U.K.,Sex Pistols,en,"Right now

I am an Antichrist
I am an anarchist
Don't know what I want, but I know how to get it
I wanna destroy passersby

'Cause I wanna be anarchy
No dog's body

Anarchy for the U.K., it's coming s..."
37OjMlwuUVWWmVKrV8CiUQ,Stand Up,The Cab,punk-rock,2,Stand Up,The Cab,en,"They had tongues like guns
I had nowhere to run
Yeah, this world can get so lonely
Yeah, the paper and pen
Were my two best friends
'Cause the sad songs understood me
The irony that all my dreams were..."
1bYscy2XwW0fKJoNrALWP7,SONG SIX,Deathpact,club,2,SONG SIX,Deathpact,en,You don't make up for your sins in the church... You do it in the streets. You do it at home. The rest is bullshit...
0SSSffzPG01HyGPjFMgQMg,As Long As You're There,Glee Cast,club,2,As Long As You’re There,Glee Cast,en,"All my life I've waited for the right
Moment to let you know
I don't wanna let you go
But now I've realized
There's just no perfect time
To confess how I feel
This much I know is real

So I refuse to
..."
5kKmz3LyhG2Iqdqv67SFXl,Black Ops 2,Namasenda,club,2,Black Ops 2,Namasenda,en,"Look at me winnin' now, look at me winnin' now
Look at me winnin' now, look at me winnin' now
Look at me winnin' now
Look at me winnin' now, look at me winnin' now
Look at me winnin' now, look at me w..."
1FQdnxbsSJG2ZO4i30kEJU,Singing to the Sky,SWARM,club,2,Singing to the Sky,SWARM,en,"I give myself
My soul to keep
Match to a fire
Wolves to a sheep
Inside the prairie
The preacher lies
My shovels to bury
My demons inside

Where's the lullaby
When the moon forgets to come out at night..."
6G6mGMH3JSVHaby296gl5h,Not Like I Was Doing Anything,The Cat's Miaow,club,2,Not Like I Was Doing Anything,The Cat’s Miaow,en,"You didn't need to ask
You know you're always welcome here
It's good to hear your laugh
It really makes a difference
So tell me how you've been
Would you like a cup of tea
Yeah, I'm just the same
And ..."
2jgmFMBG5x4KlHxXbYrfUF,Castle Down a Dirt Road,The Magnetic Fields,club,2,Castle Down a Dirt Road,The Magnetic Fields,en,"Well, we failed at all the normal ways of doing things
Ways that wouldn't make our parents disown us
All those chemistry degrees just left us ruing things
So we played the numbers fate's dice had thro..."
1t0yaPngkHpryY7LmGVhNb,Clearer,Blueboy,club,2,Clearer,Blueboy (Band),en,"Don't restrict me
Don't restrict me
I can't take all your guilt
Don't whip me
Don't beat me
Don't stone me
I can't take much more of this
So let me live and let me love
I need love so bad
Let me be pl..."
46CRHxwDo4BmFjplAm6Z4d,MATTER,KLOUD,club,2,MATTER,GEN.KLOUD,en,"Would you listen please, 'cause I’m vexed (vexed)
Why don’t you do a peaceful protest, huh?
But don’t take a knee, show respect (show respect)
But we can take a knee to the neck, huh (hurr)
The ignora..."
1REX2q4Fverp8zH7KuSeZC,If I Die Young (Glee Cast Version),Glee Cast,club,2,If I Die Young,Glee Cast,en,"If I die young, bury me in satin
Lay me down on a bed of roses
Sink me in the river at dawn
Send me away with the words of a love song
Oh-oh, oh-ho
Lord make me a rainbow
I'll shine down on my mother
..."
2odJRoZ0Bx3aHvNa8hpNrD,BLOOD,KLOUD,club,2,BLOOD,GEN.KLOUD,en,"Tryna lose track of these sirens
Tryna make my way back to the silence
(Tryna make my way back to the silence)
You got a one-track mind like a drive-in
I can hear the graveyard sing, now you got me fl..."
2OVNYceLSQLy890RxjcUDk,Abyss,3FORCE,club,2,Abyss,3FORCE,en,"(Into the abyss)

I see the lights flickering above
I’m heading down to where I do not know
I’m still not sure what pushed me off the edge
Endlessly falling, heading into the abyss

When I hit the gro..."
0Qia3sEByGk9ELKGBRRvYF,High Tide,Eartheater,club,2,High Tide,Eartheater,en,"Water can put out flames
But nothing can stop this day

I feel a high tide in my eyes
Brimming at the sight of you
I feel a high tide in my chest
Ready to flood this house
Gush down the hallway
Crashi..."
6f32nGt3V27a8qHjEWJrOU,Light the Beacon,The Cat's Miaow,club,2,Light the Beacon,The Cat’s Miaow,en,"Sailing ships in the night
Lighthouses shine bright
They called on the light
To guide them through the storm
To take flight into the dawn
We waited by the shore
To see them all
The waves were at our f..."
3BP8hJTYC4PoL8TNTBtnbV,Let Me Love You (Until You Learn To Love Yourself) (Glee Cast Version),Glee Cast,club,2,Let Me Love You,Glee Cast,en,"Mmm, (Ahh)
Mmm, (Yeah)
Mmmmm, yeah, yeah, yeah
Ah, (Ahh)
Mmm, (Yeah)
Mmmmm, yeah, yeah
Uh
Baby, I just don't get it
Do you enjoy being hurt?
I know you smelled the perfume
The make-up on his shirt
You..."
0LlFpeFxoQD7pRHRphuDNX,Facety,Tygapaw,club,2,Blue face,Angel,en,Yeah I love you so much blue face I can't do nothing without you because I love you too much so please come to me so I can get you because I love you so much so please offer this rap music yeah cause ...
3R0uRYQu4aaBUg0BArJz8M,Like Me,Kelvin T,club,2,Know Me Like That,T.Y.,en,"You don't know me like that, you don't know me like that
You probably heard of me, you probably seen me before
But you don't know me like that
Nigga, you don't know me like that, no
You don't know me ..."
5tllnTsNNravC9cGifydo6,Bella Notte,Glee Cast,club,2,Bella Notte,Glee Cast,en,"Oh, this is the night
It's a beautiful night
And we call it bella notte

Look at the skies
They have stars in their eyes
On this lovely bella notte

Side-by-side with your loved one
You'll find enchan..."
1NdBLNUZSEpBEITAt08ZmM,It's My Life / Confessions Part II,Glee Cast,club,2,It’s My Life / Confessions Part II,Glee Cast,en,"This ain't a song for the broken hearted
No silent prayer for the faith departed

And I ain't gonna be just a face in the crowd
You're gonna hear my voice when I shout it out loud

(It's my life!)
It'..."
5FWoBviZ0S6pNT1x0u0oxU,Effeminacy,Sega Bodega,club,2,Effeminacy,Sega Bodega,en,"You don't own effeminacy, do you?
What does effeminacy mean to you?
I feel like a delicacy (Rare)
And you definitely must take me blue
Holding onto every word I swallow
As if I could make you feel les..."
4iTGIE1P09KoG0ODB8KoGt,Born This Way,Glee Cast,club,2,Born This Way,Glee Cast,en,"It doesn't matter if you love him, or capital H-I-M
Just put your paws up
'Cause you were born this way, baby

My mama told me when I was young
""We are all born superstars""
She rolled my hair and put ..."
6xt95LFkU8fAQr3CK4lpC9,Caribbean Rave,W&W,trance,2,Caribbean Rave,W&W,en,"Shake your bum bum on the boat
Lift your hands up like you're floatin'
This a Caribbean Rave
There are a million ways to be knowing this one
Shake your bum bum on the boat
Lift your hands up like you'..."
0c5nqQNIH07Lh16AOjqEPQ,Skydance,W&W,trance,2,Skydance,W&W,en,"No regrets, I'm falling
Won't hold back, I'm all in
And we're too far now to pull back
Even if I could, I don't want that
When I see you, it's electric
No I couldn't go unaffected
And it's too sweet n..."
0XHnYbXteyBDfVvk9EGaPu,Never Gonna Learn,Asking Alexandria,trance,2,Never Gonna Learn,Asking Alexandria,en,"How many times do I have to learn my lesson
Before I learn my lesson at all?
Somebody help me, please, tell me that I'm dreaming
I keep repeating my actions, expecting different reactions
But the same..."
07LzdQEfH1hu3RXM7JUqL7,Gratitude (ABGT480),Above & Beyond,trance,2,Gratitude (ABGT450),Above & Beyond,en,"There are moments in the day
When I just lose myself in sorrow and forget
How the sky has been much bluer
And my life just so much sweeter since we met

You make my day, with what you say
A world of c..."
1Q4jb2UjtWUDUojHsB8mLY,Split (Only U),Tiësto,trance,2,Split (Only U),Tiësto,en,"Move the crowd when the beat goes down
I rock the stage, they all know my sound (Woo)

I rock the stage, they all know my sound
Move the crowd when the beat goes down
I rock the stage, they all know m..."
2JtLVLcBKBoMoM3C8OMtu4,Will We Remain? - Spencer Brown Remix,Ilan Bluestone,trance,2,Will We Remain? (Spencer Brown Remix),​ilan Bluestone,en,"Will we remain?
Will our spark turn to fire?
My feelings have changed
Am I fighting in vain?
I heard the sound of the ocean
It was headed our way
Followed by thunder
The roar and the rain

My hope has..."
