track_id,track_name,artist,genre,community_id,genius_title,genius_artist,language,lyrics_preview
2PIlBukQ6limukVR8Ubb5o,Please Don't Say You Love Me,Gabrielle Aplin,acoustic,1,Please Don’t Say You Love Me,Gabrielle Aplin,en,"Summer comes, winter fades
Here we are, just the same
Don't need pressure, don't need change
Let's not give the game away
There used to be an empty space
A photograph without a face
But with your pres..."
3D1PuFi2U8lmtdWRZcCz1f,Body Terror Song,AJJ,acoustic,1,Body Terror Song,AJJ,en,"I'm so sorry that you have to have a body
I'm so sorry that you have to have a body, oh yeah
I'm very sorry that you have to have a body

One that will hurt you and be the subject of so much of your f..."
07CUaE9XAgDQ0B2T4XGrnN,Can't Go Back Now,The Weepies,acoustic,1,Can’t Go Back Now,The Weepies,en,"Yesterday, when you were young
Everything you needed done was done for you
Now you do it on your own
But you find you're all alone
What can you do?
You and me walk on, walk on, walk on
Cause you can't..."
1ytsxlw6P6gsCc3RrYweyj,Lonely With Me,Parachute,acoustic,1,Lonely with Me,Parachute,en,"Baby, you should never be lonely
But baby if you're gonna be lonely
Be lonely with me

Check one, two radio
East coast, West coast
Gulf Shore, Midwest
Maine down to Texas
Deep south, up north
L.A., Ne..."
4uBwFIBwZcgHNvwNjOqICX,Young And In Love,Ingrid Michaelson,acoustic,1,Young and in Love,Ingrid Michaelson,en,"We're young and in love
And we’re running like the wind, we got it all
We're never alone
If we got each other, we can save the world

Explosions in the sky, I see colors fly
It's like the Fourth of Ju..."
6r8OnTtDrhKBIIYgzxrnZ1,Let It Go,Colin & Caroline,acoustic,1,Let It Go,Colin & Caroline,en,"From walking home and talking loads
To seeing shows in evening clothes with you
From nervous touch and getting drunk
To staying up and waking up with you
But now we're slipping at the edge
And holding..."
1hnSI4JaTQybQXqvzQX3nl,All Falls Down,Linn Brikell,acoustic,1,All Falls Down,Linn Brikell,en,"What's the trick? I wish I knew
I'm so done with thinking through all the things I could have been
And I know you want me, too
All it takes is that one look at you and I run right back to you
You cros..."
4UXZoNGOQ42aV5uXCkLuYm,Lovin' Whiskey,Rory Block,acoustic,1,Lovin’ Whiskey,Rory Block,en,"Well if you leave in dusty twilight baby, that's OK, 'Cause there are women at the bar to greet you everyday. And you can take them back to lie with you and visit Jamie's room, But they can never take..."
0Kt5AHOpQAkEsHAuPeB0le,Sons and Daughters,Allman Brown,acoustic,1,Sons and Daughters,Allman Brown,en,"And I will hold you tight
Like the moon in the arms of the sky
And I will keep you warm
I will build a fire in this house

And I'll build a fire
You fetch the water and I'll lay the table
And in our h..."
3VA8T3rNy5V24AXxNK5u9E,King of Anything,Sara Bareilles,acoustic,1,King of Anything,Sara Bareilles,en,"Oh, oh, oh, oh
Oh, oh, oh, oh
Oh, oh, oh, oh
Oh, oh, oh, oh

Keep drinkin' coffee, stare me down across the table
While I look outside
So many things I'd say if only I were able
But I just keep quiet ..."
1uSuY2qLCbx1QB7oPUVhFG,Who Needs Shelter,Jason Mraz,acoustic,1,Who Needs Shelter,Jason Mraz,en,"Good-day sunlight
I'd like to say how truly bright you are
You don't know me, but I know you
You're my favorite star
Follow you I will, so lets get moving

Who needs shelter when the mornings coming?
..."
2BdXf4OpDOw4AvklnAvcsY,Tarnished Ol' Photograph,Days N Daze,acoustic,1,Tarnished Ol’ Photograph,Days N’ Daze,en,"In this tarnished and old photograph
We race through a field of green
There was nothin' we held on our backs
We were young, we were wild and free
When we got to the bridge
Where you almost passed out ..."
05b6SX5DjBpvd5rYIxmwOz,To Whom It May Concern,The Civil Wars,acoustic,1,To Whom It May Concern,The Civil Wars,en,"Why are you so far from me?
In my arms is where you ought to be
How long will you make me wait?
I don't know how much more I can take

I missed you
But I haven't met you
Oh, but I want to
How I do

Sl..."
0pfG8LwO7hSdHe6hTgc6a6,Outside Villanova,Eric Hutchinson,acoustic,1,Outside Villanova,Eric Hutchinson,en,"And now I'm trying to decide
If I feel dirty at all
Cause it gets hard to tell
It's never just black and white
She's got a mind of her own and she uses it well
So she invites me over outside Villanova..."
7K36drJq6lInkW6Kkojucp,American Beauty,Drew Holcomb & The Neighbors,acoustic,1,American Beauty,Drew Holcomb & The Neighbors,en,"She was a good companion, eyes like the Grand Canyon
She was an American beauty
She was a long goodbye, she was the best alibi
She was an American beauty
With her Wayfarers on in the summer sun
Her to..."
3wpZTp7HM8Dv25oExNgCC6,Keep Breathing,Ingrid Michaelson,acoustic,1,Keep Breathing,Ingrid Michaelson,en,"The storm is coming but I don't mind
People are dying, I close my blinds
All that I know is I'm breathing now
I want to change the world - Instead I sleep
I want to believe in more than you and me
But..."
6pRaRbJVkHyQdlW3MGvkgT,Hot Knives,Pigeon Pit,acoustic,1,Hot Knives,Pigeon Pit,en,"I’m feeling embarrassed
I let the moonlight get the best of me
I swear I was doing better
Right now I'm just drunker than I meant to be
Snow swallows up the Puget Sound beneath
My feet six stories dow..."
5p9XWUdvbUzmPCukOmwoU3,Suddenly I See,KT Tunstall,acoustic,1,Suddenly I See,KT Tunstall,en,"Her face is a map of the world
Is a map of the world
You can see she's a beautiful girl
She's a beautiful girl

And everything around her is a silver pool of light
The people who surround her feel the..."
16x2V0ZWoXD7Rjo6bSAoEK,I'll Be There For You (Friends Theme),Boyce Avenue,acoustic,1,I’ll Be There for You (Friends Theme),Boyce Avenue,en,"So no one told you life was gonna be this way
Your job's a joke, you're broke, your love life's D.O.A
It's like you're always stuck in second gear
When it hasn't been your day, your week, your month, ..."
6J0bdIZElZMymahgVWRE9B,No Ceiling,Eddie Vedder,acoustic,1,No Ceiling,Eddie Vedder,en,"Comes the morning when I can feel
That there's nothing left to be concealed
Moving on, a scene surreal
Know my heart will never, never be far from here

Sure as I'm breathing, sure as I'm sad
I'll kee..."
3ZoefygM1VYbvEYXXRNAY2,"Dance, Motherfucker, Dance!",Violent Femmes,acoustic,1,Dance Motherfucker Dance,Violent Femmes,en,"When I say dance, you best dance motherfucker

Dance, dance motherfucker, dance
Dance motherfucker, dance
Dance motherfucker, dance

I say dance, dance motherfucker, dance
Dance motherfucker, dance
I ..."
5himtcBG5IetEOAYuB1Lu1,Never Stop (Wedding Version),SafetySuit,acoustic,1,Never Stop,SafetySuit,en,"This is my love song to you
Let every woman know I'm yours
So you can fall asleep each night, babe
And know I'm dreaming of you more
You're always hoping that we make it
You always want to keep my gaz..."
2lD3POsCEgFZGH5F2cT46Y,WandaVision!,Kristen Anderson-Lopez,disney,1,WandaVision!,Kristen Anderson-Lopez,en,"WandaVision
WandaVision

WandaVision
Wa-WandaVision
WandaVision
Wa-WandaVision
WandaVision
Wa-WandaVision

WandaVision..."
4w0B2qq8asWtatQ4z6ezid,Sixteen Going On Seventeen,Charmian Carr,disney,1,Sixteen Going On Seventeen,Dan Truhitte,en,"You wait, little girl, on an empty stage
For fate to turn the light on
Your life, little girl, is an empty page
That men will want to write on

To write on

You are sixteen going on seventeen
Baby, it..."
4nP86q91nSOxRoIXoPGJB6,Same Girl,Randy Newman,disney,1,Same Girl,Randy Newman,en,"You're still the same girl you always were
Still the same girl you always were
A few more nights on the street, that's all
A few more holes in your arm
And a few more years with me, that's all

Still ..."
6l3OzNUsjxDIcGOCpVEFuu,Sheriff Callie's Wild West Theme Song,Sheriff Callie,disney,1,Sheriff Callie’s Wild West Theme Song,Sheriff Callie,en,"Yippy-I-o
Yippy-ay-a
Yippy-I-Callie-ay

Hey I'm Callie and I'm the sheriff
Got the badge here on my vest
I'm ridin' and ropin' and makin' friends
Some say I'm the best in the west

We're singin'
Yipee..."
4wjuNuK20gEyGqVYI4jXJ8,Perfect Slumber Party,Cast - Sofia the First,disney,1,Perfect Slumber Party,The Cast of Sofia the First,en,"(spoken)
Sofia, pinecones are not part of a perfect princess slumber party
Oh, I thought I explained this before
But I guess I'll have to do it again
(sung)
Our perfect slumber party is just about to ..."
67rctxgNOXUYhKiS3cv0MT,The Lion Sleeps Tonight,Billy Eichner,disney,1,The Lion Sleeps Tonight,Billy Eichner,en,"A-weema-weh, a-weema-weh, a-weema-weh, a-weema-weh
A-weema-weh, a-weema-weh, a-weema-weh, a-weema-weh
A-weema-weh, a-weema-weh, a-weema-weh, a-weema-weh
A-weema-weh, a-weema-weh, a-weema-weh, a-weema-..."
7zsw78LtXUD7JfEwH64HK2,Poor Unfortunate Souls,Pat Carroll,disney,1,Poor Unfortunate Souls (Movie Version),Pat Carroll,en,"The only way to get what you want is to become a human yourself. 

Can you do that?

My dear, sweet child. That's what I do. It's what I live for. To help unfortunate merfolk, like yourself. Poor soul..."
7kh64k3P9Fk4EsA6vOdwmj,Dig a Little Deeper,Jenifer Lewis,disney,1,Dig a Little Deeper,Jenifer Lewis,en,"Don't matter what you look like
Don't matter what you wear
How many rings you got on your finger
We don't care, no

We don't care!

Don't matter where you come from
Don't even matter what you are
A do..."
1ymvyDsiAUbzEhmSkfCSYh,Hakuna Matata,Billy Eichner,disney,1,Hakuna Matata,Billy Eichner,en,"Hakuna matata, what a wonderful phrase

Hakuna matata, it ain't no passing craze

It means no worries for the rest of your days

It's our problem-free philosophy

Hakuna matata

Hakuna matata?

Yeah, ..."
3tqHzZdmYGkTYuwuXTRT3Z,"Poor Unfortunate Souls - From ""The Little Mermaid"" / Soundtrack Version",Pat Carroll,disney,1,Poor Unfortunate Souls (from ”The Little Mermaid”) - From The Little Mermaid; Soundtrack Version,Pat Carroll,en,"Ursula:
The only way to get what you want is to become a human yourself!
Ariel:
Can you do that?
Ursula:
My dear, sweet child, that's what I do! It's what I live for! To help unfortunate merfolk like ..."
3gKpMKkrMUEJvONAhC8zmg,Just Got Tonight,The Dirt Drifters,honky-tonk,1,Just Got Tonight,The Dirt Drifters,en,"Come on, come on, it's Saturday night
And there ain't nothing wrong with feeling alright
Come on, come on, we're running out of time
If the world's gonna end, we just got tonight
If the world's gonna ..."
5rtLYy3wI7BrqRBWP0ulhZ,Relief Is Just a Swallow Away,Eddie Noack,honky-tonk,1,Relief Is Just A Swallow Away,Eddie Noack,en,"Standing in the tavern, feeling blue
My foot on the rail, just a-thinking 'bout you
But I won't be blue all day
Because relief
Is just a swallow away

Well, I've been blue before, I guess I'll be blue..."
3GBqKmJ62SJ943NQ9i1JuE,A Girl in the Night,Ray Price,honky-tonk,1,A Girl in the Night,Ray Price,en,"She lives her life in honky tonks
And the crowded back street bar
A world of make-believe that knows
No sun, no moon or star
Just the glitter of the great white way
And the glare of city light
Where t..."
2uLZS7QIzWSr3y5JlXeGLB,Least Of All,George Jones,honky-tonk,1,Least of All,George Jones,en,"(Oh, least of all,)
(Least of all you)
Who in all this world did I
Think would be untrue
Woh woh, least of all
Least of all, you
Who did I expect the last
And tell me we were through
Wooh, least of al..."
40hwj1erQh41sUVOhpn6QA,Sweet Thang,George Jones,honky-tonk,1,Sweet Thang,George Jones,en,"Well, I slipped out of the house about sundown
While mama was a washing her hair
And you can bet your bottom dollar she'll come a lookin' for me
When she finds that I'm not there
And if she catches he..."
78XKo0IsB5m1LPjXIUSkHh,I'm Gonna Sing,Hank Williams,honky-tonk,1,I’m Gonna Sing,Hank Williams,en,"When I get to Glory, I'm gonna sing, sing, sing
I'm gonna let the hallelujahs ring
I'm gonna praise my blessed Saviour's name
When I get to Glory, I'm gonna sing, sing, sing
In this world of sorrow, I..."
7jglVYe5lkrk0sxNJGHhgk,There's Nothing As Sweet As My Baby,Hank Williams,honky-tonk,1,There’s Nothing As Sweet As My Baby,Hank Williams,en,"I like candy, I like cake, I like jam but goodness sake
There's nothin' as sweet as my baby
Golden hair and big blue eyes she could win a beauty prize
There's nothin' as sweet as my baby
If I ever los..."
1crA9Ty26EPBYotgHliTOO,I Dreamed About Mama Last Night,Hank Williams,honky-tonk,1,I Dreamed About Mama Last Night,Hank Williams,en,"I've just been to heaven with someone so true
I dreamed about mama last night
She read me the Bible like she used to do
I dreamed about mama last night
She never close her eyes and sleep till we were ..."
27mV5NEt503dhpCaCDPxYL,At The First Fall Of Snow,Hank Williams,honky-tonk,1,At the First Fall of Snow,Hank Williams,en,"I talked with a stranger, so sad and alone
His garments were sackled, all tattered and torn
He told me a story of sorrow and woe
His heart went to heaven at the first fall of snow

He spoke of his ang..."
361wxJRa6M2sH1Epy2MAC1,Heartaches By The Number,Ray Price,honky-tonk,1,Heartaches By the Number,Ray Price,en,"Heartache number one was when you left me
I never knew that I could hurt this way
And heartache number two was when you come back again
You came back and never meant to stay

Now I've got heartaches b..."
7HoT71NtZURgZ4ci3NpC8c,Burning Memories,Ray Price,honky-tonk,1,Burning Memories,Ray Price,en,"(Burning mem'ries)
(Burning mem'ries memories of you that I can't lose)

Tonight I'm burning old love letters
Photographs and memories of you
Hoping somehow I'll feel better
And when the smoke is gone..."
56jpbrSiPbp0xECsMcqRb6,Writing On the Wall,George Jones,honky-tonk,1,Writing On the Wall,George Jones,en,"She was holding back the tears
As I packed up the last few years
And said I'm tired of being so tied down
I'm sure the kids will understand
That daddy's making other plans
I grabbed my bags and I was ..."
7brsalHHhdGtftOA5sDWwM,Life of a Poor Boy,Stonewall Jackson,honky-tonk,1,Life Of A Poor Boy,Stonewall Jackson,en,"When I was just a youngster and hardly in my teens
I went to school on many a day with faded old blue jeans
The patches they were many the seat was all thread bare
But a poor girl didn't notice and a ..."
1bJzcsq6pGqCOA6NWQA1Kl,Leave Me Alone With The Blues,Hank Williams,honky-tonk,1,Leave Me Alone With The Blues,Hank Williams,en,"Better pack up your suitcase and leave in a hurry
Now I don't wanna show you the door
Since the day that we met you've been nothin' but trouble
Now I don't want you here anymore
Run along run along do..."
4z3mfXCFgi5uTLYrDZ5JNR,There's No Room In My Heart For The Blues,Hank Williams,honky-tonk,1,There’s No Room In My Heart For The Blues,Hank Williams,en,"There's no room in my heart for the blues
Love is satisfied to either win or ose
Darlin', if our pathways part, let there be no broken hearts
There's no room in my heart for the blues
There's no room ..."
49AgRobcqyFX9cykApET9K,They'll Never Take Her Love From Me,Hank Williams,honky-tonk,1,They’ll Never Take Her Love from Me,Hank Williams,en,"If today the sun should set on all my hopes and cares
There is one whose smiling face the gods would see
'Cause she'll walk along beside me up the golden stairs
Oh, they'll never, never take her love ..."
4tawFoJZvdE0FBEfNhRK6e,This Is My Blood,The Dirt Drifters,honky-tonk,1,This is My Blood,The Dirt Drifters,en,"This is my house, this is my heaven
This is my land, this is my living
This is my wife, these are my children
This is my blood
Well, these are my boots, this is my tractor
And these are my hands, this..."
5Zw163DqSAk404ekrdfvfD,Once A Day,George Jones,honky-tonk,1,Once a Day,George Jones,en,"When you found somebody new, I thought I never would
Forget you for I don't think, I ever could
But time has takin' all the pain, away
Until now, I'm down to hurtin' once a day
Once a day, all day lon..."
3mfvV22EDpvFpq4uEmSVA9,"Live Fast, Love Hard, Die Young",Faron Young,honky-tonk,1,"Live Fast, Love Hard, Die Young",Faron Young,en,"I wanna live fast, love hard, die young
And leave a beautiful memory

I wanna live fast, love hard, die young
And leave a beautiful memory
Don't want slow walkin' or sad singin'
Let 'em have a jubilee..."
3te2qanWzO3NI4ubZK3r3s,Window Up Above,George Jones,honky-tonk,1,The Window Up Above,George Jones,en,"I've been living a new way
Of life that I love so
But I can see the clouds are gathering
And the storm will wreck our home
For last night he held you tightly
And you didn't even shove
Well, I was wron..."
3TdTZAuDcZoZ9XnF0gTfnS,The Other Woman In My Life,Ray Price,honky-tonk,1,The Other Woman In My Life,Ray Price,en,"Don't accuse me of being without feelings if you do you know that your're wrong
For it was you who was careless and you drove me into another's arms
The other woman isn't prettier than you
But the oth..."
3Aa8Gcc8Y4Q9t9Cx8Af7tM,Saginaw Michigan,George Jones,honky-tonk,1,"Saginaw, Michigan",George Jones,en,"I was born in Saginaw, Michigan
I grew up in a house on Saginaw Bay
My dad was a poor, hard-working Saginaw fisherman
Too many times he came home with too little pay
I loved a girl in Saginaw, Michiga..."
5DJjnRQD9iOuarsWWamMKD,The Alabama Waltz,Hank Williams,honky-tonk,1,The Alabama Waltz,Hank Williams,en,"I was sad and blue, I was down hearted, too
It seemed like the whole world was lost
But I took a chance and we happened to dance
To the tune of the Alabama Waltz
Waltz, waltz, the Alabama Waltz
There ..."
1LdttgZlLIgiKXqGciYjQt,Make The World Go Away,Ray Price,honky-tonk,1,Make the World Go Away,Ray Price,en,"(Make the world go away)
And get it off of my shoulders
(Say the things you used to say)
And make the world go away

I'm sorry if I hurt you
I'll make it up day by day
Just tell me you still love me
A..."
1ZNDtli4TjhuoBnWplaePI,Don't Let Me Cross Over,Carl Butler,honky-tonk,1,Don’t Let Me Cross Over,Carl Butler,en,"Don't let me cross over love's cheating line

I'm tempted, my darling, to steal you away
Don't let me cross over, stay out of my way
You know that I love you and I'm not the stealing kind
But I'm face..."
5RQNKvJmCGeFxvCy3gQm3J,Cool Water,Hank Williams,honky-tonk,1,Cool Water,Hank Williams,en,"All day I've faced the barren waste
With out the taste of water... cool, water
Ole Dan and I, with throats burned dry
And souls that cry
For water... cool, clear water
The nights are cool and I'm a fo..."
4VpLpbz9utyE9vAlKn8Zfs,You Can't Get The Hell Out Of Texas,George Jones,honky-tonk,1,You Can’t Get the Hell Out of Texas,George Jones,en,"On a highway deep within the heart of Texas
I was just about as lost as I could be
I was drivin' round in circles
Tryin' to find the border
But Texas was as far as I could see
Hey!
Well I stopped and ..."
7Kq59LP7391DEFWi7hVgYa,You Better Not Go,Skeets McDonald,honky-tonk,1,You Better Not Go,Skeets McDonald,en,"I got to thinkin' last night about that ol' hometown of mine
And all the love I left there all alone
So I packed up this morn' and I caught myself a train
And now at last I'm on my way back home

But ..."
6DrIgJFWgMDU9ib8QFbkpU,Me and Jesus,George Jones,honky-tonk,1,Me and Jesus,George Jones,en,"Well, me and Jesus we got our own things going
Me and Jesus, we got it all worked out
Me and Jesus, we got our own things going
We don't need anybody to tell us what it's all about
Well, I know a man ..."
4pylZ951xsdt5txv9Pgl3k,Forgetfulness for Sale,Vernon Oxford,honky-tonk,1,Forgetfulness for Sale,Vernon Oxford,en,"I saw a neon invitation flashing red and green temptation
And the sign read ""we've got whiskey, wine and ales
Come and step into our shadow, leave outside whatever matters
Tonight we've got forgetfuln..."
4ptyM8MB6Oh51Quj5OTMzk,The Same Old Me,Ray Price,honky-tonk,1,The Same Old Me,Ray Price,en,"When i saw you with your new love today
It hurt me in an old familiar way
And i know there is nothin' i can do
But i'll always be here waiting just for you
With the same two arms still missin' you
And..."
0udA4JmT0H34QPsTllG8vH,Rockin' Years,George Jones,honky-tonk,1,Rockin’ Years,George Jones,en,"I'll do everything I can
To make you proud to be my man
And I'll fulfill all you fantasies
I guess we're promising a lot
But for now it's all we've got
And I'll stand by you through our rockin' years
..."
1yaKKWXZXjESX3d9pympeW,Fool About You,Hank Williams,honky-tonk,1,Fool About You,Hank Williams,en,"Like a hog a rootin' up under a fence
Like a flop-eared mule that ain't got no sense
I've been a fool about you, for way too long
I've been a fool about you, but now I'm gonna get gone

We fight and w..."
4LMWqY6n9uZxJxqmuCyBzD,Letters Have No Arms,Ernest Tubb,honky-tonk,1,Letters Have No Arms,Ernest Tubb,en,"I just got your letter dearest sweetheart and darling I miss you oh so much
Your letter has cheered me but I'm lonesome lonesome just to feel your loving touch
Letters have no arms dear to hold me kis..."
4OXkDyecgpd3lcyjJKkl9p,Are You Sure,Ray Price,honky-tonk,1,Are You Sure,Ray Price,en,"Oh look around you look down the barroom
The lonely faces that you see
Are you sure that this is where you want to be?

These are your friends but are they real friends?
Do they love you the same as m..."
2eNRN6RgwW5WWbGyjwjXsk,The Long Black Veil,Lefty Frizzell,honky-tonk,1,The Long Black Veil,Lefty Frizzell,en,"Ten years ago, on a cold, dark night
There was someone killed 'neath the town hall light
There were few at the scene, but they all agreed
That the slayer who ran looked a lot like me

The judge said, ..."
4RRWdUBfKdN8SdPOIiu9by,New Patches,George Jones,honky-tonk,1,New Patches,George Jones,en,"Now and then an old friend tries to help me
By telling me there's someone I should meet
But I don't have the heart to start all over
'Cause my heart is laying at anothers feet
And you just don't put n..."
51UU5EgCQOI6Lzwxrl3hLG,Lose Again,Alison Krauss & Union Station,bluegrass,1,Lose Again,Alison Krauss & Union Station,en,"Save me, free me oh
From my heart this time
Train's goin' down the track
And I stay behind

Nothin' can free me from this ball and chain
I made up my mind that I would live today
And you're keepin' me..."
5vJBaFyp5R7Yv32ixePsZr,Keep on Going,Yonder Mountain String Band,bluegrass,1,Keep On Going,Yonder Mountain String Band,en,"Chorus:
Gonna take my time
Before I pick the next way Im gonna run to
Gonna take my time
Before I find the next heart I'll give my soul to
But if time runs out
I swear I'll find a way to keep on goin
..."
7uElzZpQ49DfvEnP86WA4k,cadillac,Keller Williams,bluegrass,1,Cadillac,Keller Williams,en,"I'm standing on the tracks
With the wind right to my back
Gettin' up on that southbound train
Gonna take me to my Cadillac
Gonna jump behind the wheel
Gonna drive away
She's parked right where I left ..."
0fJYZMQzBB2O7FsXiBZX2b,Down Where The River Bends,Old & In The Way,bluegrass,1,Down Where The River Bends,Old & In The Way,en,"It's hard to keep the tears out of my eyes
For this might be our last goodbye
Your country calls you to defend this great land
So do your part just like a man
Down where the river bends
With God's hel..."
5QAt9bHGHipTaZ74vRFeXx,All Fall Down,John Hartford,bluegrass,1,All Fall Down,John Hartford,en,"Whirly pig is comin'
Whirly pig is comin'
Whirly pig is comin'
We’ll all fall down
Hide it in the mornin'
Hide it in the mornin'
Hide it in the mornin'
We’ll all fall down
You’ll be laying in the daff..."
3btzW7ffhAy7HYt2CU9pRf,Thanks a Lot,Watkins Family Hour,bluegrass,1,Thanks a Lot,Watkins Family Hour,en,"Thanks, thanks a lot
I got a broken heart, that′s all I've got
You made me cry, and I cried a lot
I lost your love, baby, thanks a lot

You told our friend, as I was passin′ by
That you're not sorry t..."
60kUnplxhoov1AsOrQYxr3,Without Desire,The Wood Brothers,bluegrass,1,Without Desire,The Wood Brothers,en,"I can't live without desire
I can't live without desire
It's the fuel in my fire
I can't live without desire
I can't live without desire
I can't live without desire
It's the electricity in my wire
I c..."
6FMonOQySdWYdgNshk6zSs,Something to Hold Onto,The Wailin' Jennys,bluegrass,1,Something to Hold Onto,The Wailin’ Jennys,en,"There's a light on in your house
But you're not home today
And each time I come on by you seem so far away
Can you give me some reason to hold on
Can you give me some reason to stay

Got some friends ..."
0lymHeBCqixgmOx9bU3teB,Used To Call Me Baby,Split Lip Rayfield,bluegrass,1,Used To Call Me Baby,Split Lip Rayfield,en,"Well, I walk on down to the grocery store
Buy a dozen things, the things that I like
Make it back home when I’m damn well good and ready
Stay out and drink, drink till I’m done
Nighttime drives me cra..."
